,track_id,artists,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,followers,explicit_label,fame_score
117,3UhmuWcFaLS3AO3kI9ynQ2,AP Dhillon,Insane,77,206060,False,0.796,0.572,8,-7.03,0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,4,hip-hop,110010.0,Non-Explicit,0.5859634962168149
118,3EMp20j5E42MxfFbsEsIvD,Drake,Churchill Downs (feat. Drake),77,309327,True,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,0.37,96.448,4,k-pop,54416812.0,Explicit,0.9766067330697129
119,4fsQ0K37TOXa3hEQfjEic1,LE SSERAFIM,ANTIFRAGILE,77,184444,False,0.882,0.797,10,-3.299,0,0.0819,0.0821,0.0,0.113,0.824,105.025,4,k-pop,,Non-Explicit,
120,3ABi5sVjvEp08IQEKh8BmG,BLACKPINK,Yeah Yeah Yeah,77,178923,False,0.732,0.555,1,-7.902,0,0.034,0.00522,4.65e-06,0.0586,0.65,124.011,4,k-pop,20950428.0,Non-Explicit,0.9165029956808098
121,13MF2TYuyfITClL1R2ei6e,BLACKPINK,BOOMBAYAH,77,240793,False,0.661,0.836,5,-3.164,0,0.059,0.00268,0.0,0.497,0.396,124.952,4,k-pop,20950428.0,Non-Explicit,0.9165029956808098
122,4ZxOuNHhpyOj4gv52MtQpT,BLACKPINK,As If It's Your Last,77,213264,False,0.786,0.852,8,-2.687,1,0.0813,0.0687,0.0,0.0759,0.455,125.036,4,k-pop,20950428.0,Non-Explicit,0.9165029956808098
123,2kOH2QZB7F7I1iVXqwKuBF,Anirudh Ravichander,"Mayakkama Kalakkama (From ""Thiruchitrambalam"")",77,142258,False,0.789,0.536,9,-5.422,0,0.0424,0.604,2.09e-06,0.088,0.877,124.029,4,k-pop,4039449.0,Non-Explicit,0.8128546604280386
124,7v8wKvNQQIxkugCFFjrkaO,Aimer,残響散歌,77,184893,False,0.367,0.896,11,-4.002,1,0.091,0.000627,0.0,0.207,0.38,170.863,4,anime,1414944.0,Non-Explicit,0.7468002155735126
125,05ib88vsMeLfwlAfrZyz99,Stray Kids,"TASTE (Lee Know, Hyunjin, Felix)",77,216120,False,0.626,0.623,6,-5.718,0,0.0653,0.0559,0.0,0.199,0.123,140.209,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
126,6wBpO4Xc4YgShnENGSFA1M,LE SSERAFIM,Sour Grapes,77,196540,False,0.779,0.801,6,-5.564,0,0.0457,0.395,0.0,0.108,0.72,139.998,4,k-pop,,Non-Explicit,
127,4XKXphKH76W4zNpkgFS5o2,j-hope,MORE,77,180022,False,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,0.306,97.031,4,k-pop,5837700.0,Non-Explicit,0.8360412335631031
128,4P0r0yO7HNPvOra7BHGixH,VTORNIK,Money Rain - Phonk Remix,77,150941,True,0.936,0.791,6,-3.605,1,0.235,0.355,0.00628,0.168,0.746,102.02,4,hip-hop,30390.0,Explicit,0.5049594684459143
129,37ZtpRBkHcaq6hHy0X98zn,TWICE,I CAN'T STOP ME,76,205493,False,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,0.769,150.084,4,k-pop,8676701.0,Non-Explicit,0.8609956892533707
130,5pcmtf1lwrMqmAWWm248fY,AP Dhillon,DESIRES,76,168000,False,0.863,0.387,5,-10.057,0,0.256,0.365,0.00238,0.06,0.39,100.013,4,hip-hop,110010.0,Non-Explicit,0.5859634962168149
131,60YICjIPdL7LDBcCMK0tAk,Sidhu Moose Wala,Levels,76,228705,True,0.592,0.728,2,-6.098,1,0.311,0.00148,0.0,0.379,0.577,113.17,5,hip-hop,3558210.0,Explicit,0.8048671421593074
132,3r44Otr6SVUja3SYsCuhVY,Izzamuzzic,Shootout (Sped Up),76,242142,False,0.684,0.605,10,-8.678,0,0.0634,0.216,0.941,0.103,0.768,104.647,4,k-pop,35571.0,Non-Explicit,0.5148713891395786
133,2MbdDtCv5LUVjYy9RuGTgC,Lil Wayne,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",76,227478,True,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,k-pop,10309562.0,Explicit,0.8718532686110064
134,0BV0AYGLVlu2SdjN3J9twp,Ghostemane,Fed Up,76,151625,True,0.849,0.758,8,-7.498,1,0.256,0.499,0.695,0.147,0.0684,,4,hip-hop,1862065.0,Explicit,0.7640909445330171
135,2qQpFbqqkLOGySgNK8wBXt,TWICE,FANCY,76,213880,False,0.697,0.874,5,-2.15,0,0.0449,0.0122,0.0,0.627,0.775,132.018,4,k-pop,8676701.0,Non-Explicit,0.8609956892533707
136,0nwTMzpatarzvLvtwwzdCt,Stray Kids,Thunderous,76,183266,False,0.601,0.786,1,-3.706,1,0.234,0.213,0.0,0.209,0.79,,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
137,1pdFdv8R6ezIAUUNkn785b,SEVENTEEN,CHEERS,76,181466,False,0.74,0.848,2,-4.697,1,0.097,0.306,0.0,0.193,0.881,159.991,4,k-pop,5087427.0,Non-Explicit,0.8273790771103431
138,56Yxkm62GtEpnPyG7TvwLY,ITZY,LOCO,76,191462,False,0.759,0.886,1,-3.067,1,0.187,0.0103,2.04e-05,0.342,0.489,102.065,4,k-pop,1844093.0,Non-Explicit,0.763480248919757
139,6yvxu91deFKt3X1QoV6qMv,Anirudh Ravichander,"Arabic Kuthu - Halamithi Habibo (From ""Beast"")",76,279677,False,0.608,0.757,2,-6.945,1,0.164,0.259,0.00216,0.259,0.625,124.078,4,hip-hop,4039449.0,Non-Explicit,0.8128546604280386
140,6ztstiyZL6FXzh4aG46ZPD,"Earth, Wind & Fire",Boogie Wonderland,76,288293,False,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,4,jazz,2844202.0,Non-Explicit,0.7907639083572255
141,1zNXF2svmdlNxfS5XeNUgr,Norah Jones,Don't Know Why,76,186251,False,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,,4,jazz,2508060.0,Non-Explicit,0.7828442512492833
142,6m1TWFMeon7ai9XLOzdbiR,BTS,FAKE LOVE,76,242333,False,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
143,1pean7zvZUqcWZaUucH63f,Anirudh Ravichander,"Thaai Kelavi (From ""Thiruchitrambalam"")",76,258909,False,0.661,0.92,9,-3.469,0,0.188,0.0352,1.4e-05,0.314,0.494,82.508,4,k-pop,4039449.0,Non-Explicit,0.8128546604280386
144,4XPXrcpyNr30Km6aPiflJy,Stray Kids,God’s Menu,76,167922,False,0.689,0.771,5,-3.618,1,0.0548,0.00776,0.0,0.521,0.482,157.052,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
145,4bZZVcgWWMWPBwzTTp642w,BTS,Filter,76,180220,False,0.779,0.762,10,-5.188,0,0.0631,0.0224,0.0,0.121,0.859,110.043,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
146,2j1fFjWHCI9KJSwcuYAOyF,BTS,Spring Day,76,274097,False,0.539,0.846,8,-3.192,1,0.0354,0.00631,1.71e-06,0.13,0.462,,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
147,61tqrU7wp1EnoJ5ajtYXMl,BLACKPINK,Ready For Love,76,184677,False,0.564,0.682,6,-6.688,1,0.113,0.0146,0.0,0.123,0.551,,4,k-pop,20950428.0,Non-Explicit,0.9165029956808098
148,2AilvPt1AQ8PixlCKqkjfj,Shubh,Elevated,76,200658,True,0.828,0.533,6,-5.779,0,0.091,0.214,2.8e-05,0.307,0.605,93.021,4,hip-hop,,Explicit,
149,58f4twRnbZOOVUhMUpplJ4,AP Dhillon,Brown Munde,76,254400,False,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024,4,hip-hop,110010.0,Non-Explicit,0.5859634962168149
150,1wcr8DjnN59Awev8nnKpQ4,ENHYPEN,Drunk-Dazed,75,193260,False,0.599,0.869,5,-5.174,0,0.0618,0.000707,0.0,0.0911,0.453,,4,anime,799974.0,Non-Explicit,0.7108918014457567
151,6TClJ8jXi3OBV7gcrU3jx5,AP Dhillon,TERE TE,75,114418,False,0.692,0.488,7,-10.96,0,0.135,0.0508,0.0,0.154,0.299,171.9,4,hip-hop,110010.0,Non-Explicit,0.5859634962168149
152,6bvZRLLkBKkmgpBJTTj3QK,BLACKPINK,How You Like That,75,180956,False,0.813,0.787,11,-4.254,1,0.0777,0.0452,0.000107,0.0506,0.326,130.018,4,k-pop,20950428.0,Non-Explicit,0.9165029956808098
153,3NfxSdJnVdon1axzloJgba,Aretha Franklin,I Say a Little Prayer,75,216773,False,0.592,0.355,9,-14.051,1,0.0352,0.478,0.0,0.0585,0.499,133.032,4,jazz,2541086.0,Non-Explicit,0.7836679970622348
154,2uMNMcjjUz8oNIxjIu20qE,SEKAI NO OWARI,Habit,75,253153,False,0.749,0.85,10,-5.39,0,0.126,0.203,0.0,0.18,0.912,117.968,4,anime,1226353.0,Non-Explicit,0.7377929658079302
155,4ncTUgTfUV3wrjTPzKvn01,BTS,Yet To Come (Hyundai Ver.),75,223535,False,0.508,0.842,1,-3.992,1,0.0612,0.078,0.0,0.0858,0.44,86.041,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
156,1e8J3XClxZbFmvIHLI8CE4,BTS,IDOL,75,222732,False,0.733,0.855,9,-3.211,1,0.118,0.00481,0.0,0.123,0.42,126.035,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
157,7qmvLmX9tyaTiBAVNI6YEn,BLACKPINK,PLAYING WITH FIRE,75,197288,False,0.706,0.756,4,-4.405,0,0.0845,0.0392,0.0,0.18,0.676,97.098,4,k-pop,20950428.0,Non-Explicit,0.9165029956808098
158,66sBTYlkaiyBwf4fhbIHlZ,JIN,Yours,75,264840,False,0.488,0.427,6,-7.383,1,0.0382,0.354,0.0,0.0797,0.157,72.035,4,k-pop,,Non-Explicit,
159,4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last,75,179693,False,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3,jazz,1170068.0,Non-Explicit,0.7348345567760132
160,3wz2vWhYnnBoFmgMkqtzLy,Chani Nattan,Daku,75,131077,False,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,4,hip-hop,12964.0,Non-Explicit,0.451317556099021
161,2u54HNQamwFuOMLSuhSRom,BTS,Blood Sweat & Tears,75,217051,False,0.584,0.885,0,-3.571,0,0.104,0.0244,0.0,0.357,0.605,92.9,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
162,5RrOyaV2xOAnf62uWj24dB,King,OOPS,75,163200,False,0.918,0.673,0,-5.084,1,0.184,0.314,0.0,0.0555,0.828,,4,hip-hop,117408.0,Non-Explicit,0.5900616484239465
163,6LnEoRQKMcaFTR5UvaKuBy,SEVENTEEN,Rock with you,75,180360,False,0.621,0.816,11,-5.242,1,0.104,0.0966,0.0,0.134,0.694,163.966,4,k-pop,5087427.0,Non-Explicit,0.8273790771103431
164,21aOLk12MksET8AsbU0SI6,TOMORROW X TOGETHER,LO$ER=LO♡ER,75,199919,False,0.644,0.867,11,-4.18,0,0.0383,0.001,0.0,0.105,0.687,124.997,4,k-pop,3334132.0,Non-Explicit,0.8007713820860913
165,6T4o4xEh61CpgM9v4jG5DJ,Stray Kids,"3RACHA (Bang Chan, Changbin, HAN)",75,208573,False,0.721,0.856,0,-3.117,0,0.301,0.229,0.0,0.0853,0.627,142.068,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
166,1ZPeaPDjQOOC8hw1mNjyjF,BTS,Pied Piper,75,245620,False,0.583,0.712,2,-4.942,0,0.0326,0.2,0.0,0.268,0.778,,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
167,1IthE5GNiRzFN5CVaCa445,BTS,Born Singer,75,238628,False,0.602,0.841,8,-3.334,0,0.109,0.0354,0.0,0.235,0.684,157.937,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
168,4vVTI94F9uJ8lHNDWKv0i2,Justin Bieber,Eenie Meenie,75,201946,False,0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,4,hip-hop,44606973.0,Non-Explicit,0.9640897894674249
169,3lrNsPdn98i6rxO142pLT6,NMIXX,O.O,75,172936,False,0.39,0.767,11,-3.918,0,0.293,0.0354,4.26e-06,0.0601,0.285,200.263,4,k-pop,,Non-Explicit,
170,6y4GYuZszeXNOXuBFsJlos,Eve,Kaikai Kitan,75,221426,False,0.584,0.911,5,-3.515,0,0.09,0.0119,0.0,0.119,0.606,92.502,4,anime,863519.0,Non-Explicit,0.7157048518731439
171,2oBMZYteeO8DyXV9gDx6Za,Red Velvet,Feel My Rhythm,75,210253,False,0.412,0.94,1,-2.171,1,0.215,0.0648,0.0,0.358,0.423,157.964,4,k-pop,5142697.0,Non-Explicit,0.828059473277035
172,37YoRLUu1qId0ewavgvnkG,LE SSERAFIM,Blue Flame,75,201894,False,0.781,0.725,4,-3.571,0,0.0452,0.0281,0.0,0.0761,0.765,112.045,4,k-pop,,Non-Explicit,
173,3zhbXKFjUDw40pTYyCgt1Y,TWICE,What is Love,75,208240,False,0.574,0.909,8,-1.573,1,0.0658,0.0987,0.0,0.264,0.569,169.966,4,k-pop,8676701.0,Non-Explicit,0.8609956892533707
174,3CYH422oy1cZNoo0GTG1TK,Red Velvet,Psycho,75,210560,False,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,4,k-pop,5142697.0,Non-Explicit,0.828059473277035
175,6NEoeBLQbOMw92qMeLfI40,BLACKPINK,WHISTLE,74,211631,False,0.818,0.723,11,-4.82,1,0.114,0.00561,0.0,0.0866,0.607,102.945,4,k-pop,20950428.0,Non-Explicit,0.9165029956808098
176,0fZRNhPJ4AGmwY7rkpdbqK,BTS,ON,74,246380,False,0.583,0.817,9,-5.146,0,0.099,0.118,0.0,0.338,0.437,105.935,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
177,2EmcTFQ1rM11wp2ztsXTHa,BTS,Black Swan,74,198260,False,0.719,0.757,2,-5.167,0,0.0849,0.137,0.0,0.129,0.489,,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
178,03UrZgTINDqvnUMbbIMhql,PSY,Gangnam Style (강남스타일),74,219493,False,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,4,k-pop,1166880.0,Non-Explicit,0.734662758693472
179,2zrhoHlFKxFTRF5aMyxMoQ,aespa,Next Level,74,221573,False,0.82,0.852,11,-2.567,0,0.166,0.488,5.94e-06,0.0907,0.82,109.036,4,k-pop,320148.0,Non-Explicit,0.6532261858992435
180,5NQbUaeTEOGdD6hHcre0dZ,Fetty Wap,679 (feat. Remy Boyz),74,196693,True,0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,4,j-dance,4054560.0,Explicit,0.8130897747422653
181,6DXLO8LndZMVOHM0wNbpzg,Don Omar,Danza Kuduro,74,198786,False,0.699,0.917,0,-4.897,1,0.115,0.078,0.0,0.065,0.889,130.04,4,hip-hop,5261340.0,Non-Explicit,0.8294956507997341
182,3kpYJjvM8Ja6btr5hEJLWc,Eminem,Venom - Music From The Motion Picture,74,269573,True,0.75,0.789,0,-5.058,1,0.0647,0.0148,0.0,0.501,0.467,135.954,4,hip-hop,43747833.0,Explicit,0.9628651828806797
183,2OKo7g3KfmCt3kyLvUAL0g,NF,The Search,74,248040,False,0.789,0.786,2,-4.788,1,0.297,0.596,0.0,0.0997,0.39,119.957,4,hip-hop,5312500.0,Non-Explicit,0.8301049775699127
184,2ajUl8lBLAXOXNpG4NEPMz,Michael Bublé,Sway,74,188066,False,0.713,0.639,2,-5.529,0,0.0313,0.753,0.0,0.0878,0.737,125.959,4,jazz,4498944.0,Non-Explicit,0.8196384672893959
185,0LatE4S9UtCDwIdGQsFFKL,Stray Kids,"Red Lights (Bang Chan, Hyunjin)",74,189906,False,0.707,0.74,11,-4.311,0,0.0509,0.179,0.0,0.612,0.336,127.974,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
186,3jsYQw78lrxJA2ysnmOIf9,BOL4,Some,74,181373,False,0.659,0.799,1,-2.849,0,0.0629,0.417,0.0,0.0562,0.782,103.991,4,k-pop,1035846.0,Non-Explicit,0.7271623427797336
187,78tblPcz2otRZd1VOeU7zz,Sid Sriram,"Kanja Poovu Kannala (From ""Viruman"")",74,237558,False,0.72,0.692,8,-6.354,1,0.0894,0.291,0.0,0.177,0.52,110.011,4,k-pop,2722447.0,Non-Explicit,0.78800897415622
188,2uThc9fZx2BEL3t6uuRMO1,Umair,Cold Hours,74,206117,False,0.737,0.613,1,-7.304,0,0.358,0.316,1.26e-06,0.343,0.493,170.14,4,hip-hop,487.0,Non-Explicit,0.2448021828028765
189,0yB4jrSwN0bFtFRDR5vyMj,EXO,Love Shot,74,200306,False,0.689,0.678,5,-4.287,0,0.119,0.0702,0.0,0.0889,0.335,145.883,4,k-pop,7657868.0,Non-Explicit,0.8531305111565486
190,5uFqjHOo3Sh0bVPCKf3DdH,aespa,Illusion,74,195053,False,0.75,0.718,2,-2.817,0,0.0468,0.0814,1.75e-05,0.322,0.592,90.027,4,k-pop,320148.0,Non-Explicit,0.6532261858992435
191,4QDpsNBlllaLGj8zbF2EE0,Stray Kids,Charmer,74,188573,False,0.786,0.762,1,-2.508,1,0.0519,0.0524,1.04e-05,0.0971,0.731,90.963,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
192,1HshHZrFIF5MRXWCZntOPr,Stray Kids,CHILL,74,195146,False,0.744,0.923,7,-2.797,1,0.0507,0.115,0.0,0.065,0.522,96.005,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
193,0qMip0B2D4ePEjBJvAtYre,LiSA,紅蓮華,74,237586,False,0.541,0.977,4,-2.828,0,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,4,anime,1790198.0,Non-Explicit,0.7616125385562987
194,7mNZUnDWUDidWBFaUpVtOC,Vilen,Chidiya,74,253333,False,0.486,0.494,6,-8.56,1,0.0324,0.715,0.0,0.109,0.414,179.975,4,hip-hop,106546.0,Non-Explicit,0.5839488915007615
195,6FQQiTpYnfc5803p84bQp1,Anirudh Ravichander,Vikram - Title Track,74,218823,False,0.638,0.842,7,-5.305,0,0.0524,0.174,0.000356,0.126,0.145,,4,hip-hop,4039449.0,Non-Explicit,0.8128546604280386
196,5WWplXimzIjlJiN2N7T9Q3,Anirudh Ravichander,"Pathala Pathala (From ""Vikram"")",74,211384,False,0.826,0.779,0,-5.609,1,0.375,0.35,0.0,0.0657,0.936,,4,hip-hop,4039449.0,Non-Explicit,0.8128546604280386
197,2vkNA9I029dTwX0y6d59Sc,Anirudh Ravichander,"Dippam Dappam (From ""Kaathuvaakula Rendu Kaadhal"")",74,209032,False,0.827,0.717,11,-7.755,0,0.111,0.0908,0.000523,0.0511,0.772,123.987,4,hip-hop,4039449.0,Non-Explicit,0.8128546604280386
198,4pspYVQGFHLPEFgQPD1J7e,ITZY,WANNABE,74,191242,False,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,4,k-pop,1844093.0,Non-Explicit,0.763480248919757
199,4gdiCHNbwugojBqr5Jt3pq,Kep1er,WA DA DA,74,183693,False,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,4,k-pop,,Non-Explicit,
200,0VzBKgimNRMauaqzT2rEnS,Sean Paul,Go Down Deh (feat. Shaggy and Sean Paul),74,154666,False,0.817,0.8,2,-4.475,1,0.108,0.12,3.9e-05,0.187,0.534,90.016,4,j-dance,3411549.0,Non-Explicit,0.8022167507282127
201,2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,Trap Queen,74,222093,True,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.817,148.075,4,j-dance,4054560.0,Explicit,0.8130897747422653
202,6Yc3tjFCVR2bfAQFRTZBef,BTS,HOME,74,234177,False,0.633,0.799,7,-4.625,0,0.0427,0.0144,0.0,0.194,0.534,,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
203,7CQhZA3qNDZBoTKWqjD7gR,Stray Kids,Give Me Your TMI,74,198173,False,0.749,0.862,11,-3.494,0,0.136,0.0513,0.0,0.0944,0.824,97.982,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
204,3QSjVPObHxuAJc3E5nrjRn,Madison Beer,VILLAIN,74,199125,False,0.653,0.634,5,-5.875,0,0.0391,0.0232,0.0,0.0908,0.306,160.013,4,k-pop,2916379.0,Non-Explicit,0.7923418984310587
205,1Z8TPHiKeCUyClxV6WTTIf,TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,74,202203,False,0.584,0.836,0,-4.925,1,0.079,0.0558,0.0,0.0663,0.484,104.973,4,k-pop,3334132.0,Non-Explicit,0.8007713820860913
206,2tjWCe2W7sgvS3C8NHcdtI,Dhvani Bhanushali,"Duniyaa (From ""Luka Chuppi"")",74,222500,False,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,4,hip-hop,2285780.0,Non-Explicit,0.7770006933174777
207,2NTVtNcpC0i1R7LVGaCZCF,Badshah,Jugnu,74,230400,False,0.716,0.803,10,-5.14,0,0.0445,0.03,0.0,0.0817,0.325,124.961,4,hip-hop,12170185.0,Non-Explicit,0.882300729947363
208,56s2s5e8WuBsWVKnmz6J9L,STAYC,BEAUTIFUL MONSTER,74,180000,False,0.594,0.647,6,-4.347,1,0.0834,0.121,0.0,0.352,0.511,82.321,4,k-pop,88200.0,Non-Explicit,0.5720499810689715
209,0tYZo2UhV1lrUez5CA0Iyw,ATEEZ,Guerrilla,74,207921,False,0.555,0.89,9,-5.349,1,0.132,0.00399,0.0,0.0506,0.581,181.963,4,k-pop,1417452.0,Non-Explicit,0.7469117278077588
210,6jGnykaS6TkWp15utXSAeI,Norah Jones,Come Away With Me,74,198226,False,0.436,0.141,0,-13.271,1,0.0308,0.902,2.81e-06,0.126,0.146,76.64,3,jazz,2508060.0,Non-Explicit,0.7828442512492833
211,4RKJRRd4VJfZWiqQTYsleE,Chris Brown,Already Best Friends (feat. Chris Brown),74,197031,True,0.873,0.575,10,-7.284,0,0.0702,0.0891,0.0,0.108,0.872,103.005,4,k-pop,13493933.0,Explicit,0.8888022315994003
212,3w1WjD2zJqjBjDz5fwqQPJ,Jack Harlow,Tyler Herro,74,156578,True,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,0.775,123.031,4,k-pop,832196.0,Explicit,0.7133783225565248
213,62Yo3FDddWY8ydu6PW2wyz,Jack Harlow,Nail Tech,74,206385,True,0.677,0.557,1,-8.409,1,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,4,k-pop,832196.0,Explicit,0.7133783225565248
214,3JkVYvxNoGf2HCWJo61462,Sidhu Moose Wala,Never Fold (feat. Sunny Malton),74,183225,False,0.814,0.786,8,-5.178,0,0.232,0.069,0.0,0.0976,0.797,93.025,4,hip-hop,3558210.0,Non-Explicit,0.8048671421593074
215,35sE2Ehvd1GzBzAIC0zFIu,Stray Kids,HEYDAY (Prod. Czaer),74,144773,False,0.892,0.808,2,-3.343,1,0.156,0.0335,0.0,0.0363,0.701,137.97,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
216,3dbLT62Cvs46Ju7a8gpr36,aespa,Savage,74,238143,False,0.727,0.879,9,-1.167,1,0.129,0.124,1.17e-05,0.244,0.671,146.959,4,k-pop,320148.0,Non-Explicit,0.6532261858992435
217,6M47gaKejso9772SKTa3yH,Tech N9ne,Face Off,73,219802,True,0.693,0.935,8,-4.323,1,0.224,0.18,0.0,0.179,0.391,,4,k-pop,1964190.0,Explicit,0.7674530415674304
218,0pYacDCZuRhcrwGUA5nTBe,IU,eight(Prod.&Feat. SUGA of BTS),73,167573,False,0.676,0.869,1,-1.573,1,0.0423,0.115,0.0,0.132,0.594,120.029,4,k-pop,3820336.0,Non-Explicit,0.8093429470387812
219,1GMufNnkKAnPLnqKJ5HHxW,BLACKPINK,Lovesick Girls,73,192765,False,0.658,0.732,6,-4.762,1,0.0654,0.00513,0.0,0.13,0.409,127.995,4,k-pop,20950428.0,Non-Explicit,0.9165029956808098
220,2KZ3sNqPogEyMUUH6A5HFy,LISA,LALISA,73,200689,False,0.804,0.652,8,-6.282,1,0.0898,0.0267,0.000782,0.118,0.854,150.076,4,k-pop,3925.0,Non-Explicit,0.37609407689231134
221,3gFcGnU4kTdMYLXDjH1TK8,STAYC,RUN2U,73,213426,False,0.722,0.676,11,-5.885,0,0.0829,0.000835,1.2e-05,0.321,0.362,129.943,4,k-pop,88200.0,Non-Explicit,0.5720499810689715
222,63mL1DdcSFfxVJ9XGnSRQz,TWICE,Basics,73,176973,False,0.778,0.8,2,-3.529,1,0.227,0.254,0.0,0.139,0.585,137.997,4,k-pop,8676701.0,Non-Explicit,0.8609956892533707
223,3XZAvh2NCDQYHgJei35VQ1,Kep1er,Up!,73,192026,False,0.753,0.932,6,-2.706,1,0.119,0.0205,4.31e-06,0.0326,0.918,,4,k-pop,,Non-Explicit,
224,3sqRODOZ1Z6hR4F2tnFAlg,Maninder Buttar,Sakhiyaan,73,179325,False,0.706,0.674,9,-5.932,1,0.044,0.3,0.0,0.202,0.359,83.001,4,hip-hop,1143434.0,Non-Explicit,0.7333846686972162
225,6Rqn2GFlmvmV4w9Ala0I1e,Nina Simone,Feeling Good,73,174000,False,0.399,0.326,7,-9.239,0,0.0386,0.864,0.0,0.191,0.546,79.206,4,jazz,2140089.0,Non-Explicit,0.772853635750495
226,1R0hxCA5R7z5TiaXBZR7Mf,JENNIE,SOLO,73,169566,False,0.752,0.642,3,-5.165,0,0.0869,0.0861,0.0,0.0953,0.388,,4,k-pop,693199.0,Non-Explicit,0.7018709003687152
227,7zkLpY72g6lKQbiHDqri1S,Norah Jones,Sunrise,73,200626,False,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,,4,jazz,2508060.0,Non-Explicit,0.7828442512492833
228,5sbooPcNgIE22DwO0VNGUJ,Madison Beer,POP/STARS,73,191100,False,0.566,0.769,7,-4.342,1,0.0872,0.0183,0.0,0.108,0.385,170.036,4,k-pop,2916379.0,Non-Explicit,0.7923418984310587
229,1dS4l6xmdgEhCZTAhdOm4N,BTS,Serendipity - Full Length Edition,73,276707,False,0.422,0.578,8,-7.524,1,0.0548,0.443,0.0,0.231,0.227,128.921,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
230,3weNRklVDqb4Rr5MhKBR3D,Ludovico Einaudi,Nuvole Bianche,73,357706,False,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,,1,classical,2230302.0,Non-Explicit,0.7754535527154848
231,0jSccBRnhNU4KtACMQPvco,BTS,Mikrokosmos,73,224225,False,0.579,0.858,8,-5.212,1,0.114,0.125,0.0,0.0502,0.475,174.043,3,k-pop,31623813.0,Non-Explicit,0.9424301084207701
232,3uRLwBjI2TahxslcMTvpFs,BTS,DNA,73,223122,False,0.599,0.775,1,-4.018,0,0.0543,0.0217,0.0,0.0678,0.696,,4,k-pop,31623813.0,Non-Explicit,0.9424301084207701
233,0XuepwFJUcKN8T5zTqoP0F,Stray Kids,Back Door,73,189286,False,0.82,0.842,7,-3.853,1,0.272,0.157,0.0,0.112,0.653,107.952,4,k-pop,4344654.0,Non-Explicit,0.8174411037792926
